// SOMLIT somlit.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// hydro Export by Nicolas SAVOYE,30/05/2024,14:22:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID_SITE,DATE,HEURE,COEF_MAREE,MAREE,PROF_TEXT,PROF_NUM,nomSite*,gpsLat*,gpsLong*,T,qT,S,qS,O,qO,PH,qPH,NH4,qNH4,NO3,qNO3,NO2,qNO2,PO4,qPO4,SIOH4,qSIOH4,COP,qCOP,NOP,qNOP,MES,qMES,DN15,qDN15,DC13,qDC13,CN,qCN,CHLA,qCHLA,PHEO,qPHEO
//,(yyyy-mm-dd),(hh:mm:ss),-,-,-,m,,(wgs84),(wgs84),°C,,PSU,,ml/l,,,,µmol/l,,µmol/l,,µmol/l,,µmol/l,,µmol/l,,µg/l,,µg/l,,mg/l,,‰,,‰,,(moles/moles),,µg/l,,µg/l,
10,26/08/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,17.97,2,37.4,2,999999,9,999999,9,0.37,2,0.23,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.42,2,999999,9
10,26/08/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,21.19,2,37.22,2,999999,9,999999,9,0.09,2,0.09,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.11,2,999999,9
10,02/09/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,18.68,2,37.23,2,999999,9,999999,9,0.09,2,0.16,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.14,2,999999,9
10,02/09/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,22.25,2,37.09,2,999999,9,999999,9,0.22,2,0.15,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.12,2,999999,9
10,09/09/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,18.52,2,37.41,2,999999,9,999999,9,0.03,2,0.17,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.22,2,999999,9
10,09/09/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,22.62,2,36.96,2,999999,9,999999,9,0.002,0,0.17,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.12,2,999999,9
10,16/09/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,18.89,2,37.42,2,999999,9,999999,9,999999,9,0.25,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,1.17,2,999999,9
10,16/09/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,21.84,2,37.19,2,999999,9,999999,9,999999,9,0.18,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.24,2,999999,9
10,23/09/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,21.23,2,37.24,2,999999,9,999999,9,0.27,2,0.21,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.21,2,999999,9
10,23/09/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,21.68,2,37.24,2,999999,9,999999,9,0.06,2,0.2,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.13,2,999999,9
10,30/09/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,21.56,2,37.19,2,999999,9,999999,9,0.11,2,0.28,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.26,2,999999,9
10,30/09/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,21.83,2,37.19,2,999999,9,999999,9,0.04,2,0.2,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.21,2,999999,9
10,07/10/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,19.3,2,37.31,2,999999,9,999999,9,0.05,2,0.06,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.24,2,999999,9
10,07/10/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,20.5,2,37.28,2,999999,9,999999,9,0.1,2,0.06,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.19,2,999999,9
10,14/10/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,20.23,2,37.34,2,999999,9,999999,9,0.26,2,0.23,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.33,2,999999,9
10,14/10/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,20.51,2,37.34,2,999999,9,999999,9,0.29,2,0.2,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.29,2,999999,9
10,21/10/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,18.91,2,37.51,2,999999,9,999999,9,0.1,2,0.17,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.24,2,999999,9
10,21/10/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,18.97,2,37.51,2,999999,9,999999,9,0.13,2,0.15,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.24,2,999999,9
10,28/10/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,18.12,2,37.49,2,999999,9,999999,9,0.25,2,0.72,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.4,2,999999,9
10,28/10/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,18.5,2,37.42,2,999999,9,999999,9,0.19,2,0.6,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.39,2,999999,9
10,04/11/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,17.98,2,37.5,2,999999,9,999999,9,0.2,2,0.26,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.32,2,999999,9
10,04/11/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,18.02,2,37.53,2,999999,9,999999,9,0.16,2,0.24,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.37,2,999999,9
10,18/11/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,16.63,2,37.42,2,999999,9,999999,9,0.2,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.81,2,999999,9
10,18/11/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,16.59,2,37.41,2,999999,9,999999,9,0.08,2,0.04,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.13,2,999999,9
10,25/11/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,999999,9,999999,9,999999,9,999999,9,0.63,2,0.21,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.81,2,999999,9
10,25/11/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,999999,9,999999,9,999999,9,999999,9,0.37,2,0.23,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.51,2,999999,9
10,02/12/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,14.82,2,36.95,2,999999,9,999999,9,0.7,2,0.57,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.42,2,999999,9
10,02/12/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,14.73,2,36.87,2,999999,9,999999,9,0.57,2,0.57,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.65,2,999999,9
10,09/12/1997,08:30:00,0,inc,F,24,Sola,42.4883,3.145,14.83,2,37.55,2,999999,9,999999,9,0.09,2,0.36,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.47,2,999999,9
10,09/12/1997,08:30:00,0,inc,S,3,Sola,42.4883,3.145,14.82,2,37.55,2,999999,9,999999,9,0.16,2,0.31,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.5,2,999999,9
9,20/01/1997,12:20:00,62,BM,F,8,pk 30,45.0683,-0.63833,6.1,2,0.17,2,8.17,2,999999,9,0.81,2,97.5,2,0.45,2,1.52,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,6,2,999999,9
9,20/01/1997,12:20:00,62,BM,S,1,pk 30,45.0683,-0.63833,6.1,2,0.17,2,8.16,2,999999,9,0.92,2,100.5,2,0.47,2,1.87,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,39.6,3,999999,9
9,20/01/1997,15:30:00,62,PM,F,8,pk 30,45.0683,-0.63833,6,2,0.18,2,7.25,2,999999,9,0.8,2,105.84,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,11.75,2,999999,9
9,20/01/1997,15:30:00,62,PM,S,1,pk 30,45.0683,-0.63833,6,2,0.18,2,7.78,2,999999,9,0.71,2,110.29,2,0.36,2,1.23,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,8.01,2,999999,9
9,06/03/1997,04:55:00,66,PM,F,8,pk 30,45.0683,-0.63833,11.3,2,0.7,2,6.3,2,999999,9,999999,9,106.87,2,0.3,2,1.28,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,26.7,3,999999,9
9,06/03/1997,04:55:00,66,PM,S,1,pk 30,45.0683,-0.63833,11.2,2,0.5,2,6.3,2,999999,9,0.72,2,97.68,2,0.27,2,1.56,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.01,0,999999,9
9,06/03/1997,09:35:00,66,BM,F,8,pk 30,45.0683,-0.63833,11.9,2,0.15,2,6.38,2,999999,9,0.75,2,105.68,2,0.32,2,1.54,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.01,0,999999,9
9,06/03/1997,09:35:00,66,BM,S,1,pk 30,45.0683,-0.63833,12,2,0.15,2,6.39,2,999999,9,0.86,2,92.54,2,0.3,2,1.97,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,35.6,3,999999,9
9,17/04/1997,09:30:00,42,BM,F,8,pk 30,45.0683,-0.63833,15.1,2,1.15,2,5.13,2,999999,9,0.63,2,75.69,3,0.33,2,1.83,2,999999,9,18000,2,999999,9,1310,2,999999,9,999999,9,999999,9,5.72,2,999999,9
9,17/04/1997,09:30:00,42,BM,S,1,pk 30,45.0683,-0.63833,15.6,2,0.95,2,4.88,2,999999,9,999999,9,77.93,3,0.32,2,1.99,2,999999,9,8800,2,999999,9,750,2,999999,9,999999,9,999999,9,8.13,2,999999,9
9,17/04/1997,14:40:00,42,PM,F,8,pk 30,45.0683,-0.63833,15.2,2,4.25,2,5.93,2,999999,9,0.51,2,87.92,3,0.32,2,1.74,2,999999,9,28000,2,999999,9,1970,2,999999,9,999999,9,999999,9,16.02,2,999999,9
9,17/04/1997,14:40:00,42,PM,S,1,pk 30,45.0683,-0.63833,15.7,2,4.2,2,5.96,2,999999,9,0.48,2,85.34,3,0.3,2,1.85,2,999999,9,2000,3,999999,9,260,3,999999,9,999999,9,999999,9,13.35,2,999999,9
9,14/05/1997,06:25:00,40,BM,F,8,pk 30,45.0683,-0.63833,16.3,2,1,2,4.75,2,999999,9,999999,9,999999,9,0.45,2,2.11,2,999999,9,33000,2,999999,9,2180,2,999999,9,999999,9,999999,9,20.65,2,999999,9
9,14/05/1997,06:25:00,40,BM,S,1,pk 30,45.0683,-0.63833,16.6,2,0.6,2,4.67,2,999999,9,1.06,2,127.68,3,0.56,2,2.06,2,999999,9,6700,2,999999,9,500,2,999999,9,999999,9,999999,9,14.95,2,999999,9
9,14/05/1997,11:30:00,40,PM,F,8,pk 30,45.0683,-0.63833,16,2,4.75,2,5.04,2,999999,9,0.9,2,147.65,3,0.64,2,1.98,2,999999,9,27799.998,2,999999,9,1780,2,999999,9,999999,9,999999,9,19.76,2,999999,9
9,14/05/1997,11:30:00,40,PM,S,1,pk 30,45.0683,-0.63833,16,2,4.25,2,4.79,2,999999,9,0.87,2,130.51,3,0.57,2,1.95,2,999999,9,2900,2,999999,9,220,2,999999,9,999999,9,999999,9,4.45,2,999999,9
9,12/06/1997,05:35:00,48,BM,F,8,pk 30,45.0683,-0.63833,22.9,2,1.3,2,3.87,2,999999,9,1.23,2,129.88,2,0.25,2,2.63,2,999999,9,27500,2,999999,9,1950,2,999999,9,999999,9,999999,9,12.35,2,999999,9
9,12/06/1997,05:35:00,48,BM,S,1,pk 30,45.0683,-0.63833,22.9,2,1.25,2,3.88,2,999999,9,1.24,2,130.48,2,0.17,2,2.45,2,999999,9,5500,3,999999,9,520,3,999999,9,999999,9,999999,9,11.68,2,999999,9
9,12/06/1997,10:50:00,48,PM,F,8,pk 30,45.0683,-0.63833,23,2,4.8,2,4.35,2,999999,9,1.18,2,139.45,2,0.21,2,2.65,2,999999,9,8200,2,999999,9,600,2,999999,9,999999,9,999999,9,11.44,2,999999,9
9,12/06/1997,10:50:00,48,PM,S,1,pk 30,45.0683,-0.63833,23,2,4.3,2,4.29,2,999999,9,1.19,2,136.93,2,0.12,2,2.53,2,999999,9,2300,2,999999,9,180,2,999999,9,999999,9,999999,9,5.04,2,999999,9
9,10/07/1997,04:25:00,64,BM,F,8,pk 30,45.0683,-0.63833,18.9,2,0.2,2,4.91,2,999999,9,999999,9,145.65,2,0.15,2,2.46,2,999999,9,18900,2,999999,9,1350,2,999999,9,999999,9,999999,9,7.05,2,999999,9
9,10/07/1997,04:25:00,64,BM,S,1,pk 30,45.0683,-0.63833,18.9,2,0.2,2,4.91,2,999999,9,3.25,2,137.64,2,0.09,2,2.31,2,999999,9,14000,2,999999,9,1040,2,999999,9,999999,9,999999,9,0.01,4,999999,9
9,10/07/1997,12:00:00,64,PM,F,8,pk 30,45.0683,-0.63833,20.2,2,1.75,2,4.6,2,999999,9,2.26,2,149.51,2,0.17,2,2.49,2,999999,9,36200,2,999999,9,2490,2,999999,9,999999,9,999999,9,2.43,2,999999,9
9,10/07/1997,12:00:00,64,PM,S,1,pk 30,45.0683,-0.63833,20.5,2,1.65,2,4.63,2,999999,9,2.54,2,140.83,2,0.08,2,2.32,2,999999,9,5000,2,999999,9,410,2,999999,9,999999,9,999999,9,0.01,4,999999,9
9,24/07/1997,04:40:00,97,BM,F,8,pk 30,45.0683,-0.63833,23,2,0.7,2,3.44,2,999999,9,2.54,2,142.36,2,0.18,2,2.87,2,142.9,2,46590,2,999999,9,3106,2,999999,9,999999,9,999999,9,48.1,3,999999,9
9,24/07/1997,04:40:00,97,BM,S,1,pk 30,45.0683,-0.63833,23,2,0.65,2,3.45,2,999999,9,2.97,2,136.52,2,0.07,2,2.85,2,139.3,2,30590,2,999999,9,2039.39,2,999999,9,999999,9,999999,9,999999,9,999999,9
9,24/07/1997,09:25:00,97,PM,F,8,pk 30,45.0683,-0.63833,23.5,2,5.2,3,4.95,2,999999,9,2.19,2,145.69,2,0.17,2,2.86,2,133.4,2,56530,2,999999,9,3647.17,2,999999,9,999999,9,999999,9,73.27,3,999999,9
9,24/07/1997,09:25:00,97,PM,S,1,pk 30,45.0683,-0.63833,23.5,2,5.2,3,4.08,2,999999,9,2.45,2,141.11,2,999999,9,2.91,2,93.3,3,3940,2,999999,9,328.15,2,999999,9,999999,9,999999,9,0.01,4,999999,9
9,08/09/1997,09:35:00,62,PM,F,8,pk 30,45.0683,-0.63833,22.4,2,3.55,2,4.23,2,8.11,2,1.82,2,136.26,2,0.1,2,2.86,2,999999,9,32360.002,2,999999,9,2087.92,2,999999,9,999999,9,999999,9,16.84,3,999999,9
9,08/09/1997,09:35:00,62,PM,S,1,pk 30,45.0683,-0.63833,22.4,2,3.55,2,4.33,2,8.09,2,1.64,2,135.86,2,0.06,2,2.87,2,999999,9,5850,2,999999,9,389.9,2,999999,9,999999,9,999999,9,10.28,3,999999,9
9,08/09/1997,16:45:00,62,BM,F,8,pk 30,45.0683,-0.63833,22.1,2,0.75,2,4.19,2,999999,9,1.63,2,124.4,2,0.14,2,2.54,2,999999,9,27840,2,999999,9,1856,2,999999,9,999999,9,999999,9,9.05,3,999999,9
9,08/09/1997,16:45:00,62,BM,S,1,pk 30,45.0683,-0.63833,22.1,2,0.6,2,4,2,999999,9,1.57,2,130.37,2,0.14,2,2.41,2,999999,9,8910,2,999999,9,774.52,2,999999,9,999999,9,999999,9,10.74,3,999999,9
9,06/10/1997,08:47:00,75,PM,F,8,pk 30,45.0683,-0.63833,21.1,2,4.35,2,4.01,2,999999,9,0.92,2,113.2,2,1.04,2,2.7,2,999999,9,64220,2,999999,9,4940,2,999999,9,999999,9,999999,9,0.01,4,999999,9
9,06/10/1997,08:47:00,75,PM,S,1,pk 30,45.0683,-0.63833,21.1,2,4.95,2,4.17,2,8.05,2,0.87,2,116.65,2,0.97,2,2.56,2,999999,9,3110,2,999999,9,248.89,2,999999,9,999999,9,999999,9,0.01,4,999999,9
9,06/10/1997,15:50:00,75,BM,F,8,pk 30,45.0683,-0.63833,20.2,2,1.3,2,3.68,2,8.02,2,1.02,2,99.5,2,0.15,2,2.31,2,999999,9,386040,2,999999,9,25736,2,999999,9,999999,9,999999,9,48.69,3,999999,9
9,06/10/1997,15:50:00,75,BM,S,1,pk 30,45.0683,-0.63833,20.1,2,1.3,2,3.79,2,8.11,2,1.08,2,105.5,2,0.14,2,2.13,2,999999,9,38000,2,999999,9,2922.86,2,999999,9,999999,9,999999,9,30.4,3,999999,9
9,05/11/1997,15:15:00,67,BM,F,8,pk 30,45.0683,-0.63833,12.8,2,1.9,2,5.63,2,7.98,2,2.5,3,125.3,2,0.28,2,2.35,2,999999,9,413900,2,999999,9,27593,2,999999,9,999999,9,999999,9,72.09,3,999999,9
9,05/11/1997,15:15:00,67,BM,S,1,pk 30,45.0683,-0.63833,12.5,2,1,2,5.53,2,7.99,2,20.07,3,131,2,0.36,2,2.26,2,999999,9,49130,2,999999,9,3639,2,999999,9,999999,9,999999,9,82.7,3,999999,9
9,05/11/1997,20:10:00,67,PM,F,8,pk 30,45.0683,-0.63833,13.1,2,5.25,2,5.76,2,8,2,12.34,3,99.1,2,0.11,2,2.28,2,999999,9,179930,2,999999,9,4608.7,2,999999,9,999999,9,999999,9,32.04,3,999999,9
9,05/11/1997,20:10:00,67,PM,S,1,pk 30,45.0683,-0.63833,13.1,2,5.1,2,5.88,2,8,2,8.49,3,127.8,2,0.1,2,2.56,2,999999,9,15400,2,999999,9,1091.6,2,999999,9,999999,9,999999,9,15.26,3,999999,9
8,21/01/1997,04:15:00,66,PM,F,7,pk 52,45.2467,-0.725,7,2,2.5,2,7.96,2,999999,9,0.97,2,999999,9,0.05,2,1.01,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,10.68,2,999999,9
8,21/01/1997,04:15:00,66,PM,S,1,pk 52,45.2467,-0.725,7.8,2,1.7,2,8.01,2,999999,9,0.95,2,82.61,2,0.07,2,0.98,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,0.45,3,999999,9
8,21/01/1997,10:30:00,66,BM,F,7,pk 52,45.2467,-0.725,6.8,2,0.5,2,8.34,2,999999,9,1.34,2,95.63,2,0.04,2,1.11,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,17.36,2,999999,9
8,21/01/1997,10:30:00,66,BM,S,1,pk 52,45.2467,-0.725,6.8,2,0.5,2,8.21,2,999999,9,1.25,2,89.52,2,0.05,2,1.02,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,10.68,2,999999,9
8,05/03/1997,07:10:00,58,BM,F,7,pk 52,45.2467,-0.725,11.9,2,1.4,2,6.8,2,999999,9,1.12,2,98.67,2,0.97,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,28.04,3,999999,9
8,05/03/1997,07:10:00,58,BM,S,1,pk 52,45.2467,-0.725,11.9,2,1.35,2,6.79,2,999999,9,1.03,2,97.53,2,1.01,2,1.25,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,7.12,3,999999,9
8,05/03/1997,11:20:00,58,PM,F,7,pk 52,45.2467,-0.725,12.5,2,2.9,2,6.89,2,999999,9,0.96,2,95.52,2,0.09,2,1.09,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,2.97,3,999999,9
8,05/03/1997,11:20:00,58,PM,S,1,pk 52,45.2467,-0.725,12.9,2,2.5,2,6.65,2,999999,9,0.84,2,93.54,2,999999,9,1.05,2,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,999999,9,16.02,3,999999,9
8,15/04/1997,05:45:00,36,BM,F,7,pk 52,45.2467,-0.725,15.3,2,5.55,2,6.2,2,999999,9,999999,9,129.53,2,0.1,2,1.29,2,999999,9,5400,2,999999,9,360,2,999999,9,999999,9,999999,9,18.16,3,999999,9
8,15/04/1997,05:45:00,36,BM,S,1,pk 52,45.2467,-0.725,15,2,5.55,2,6.03,2,999999,9,1.38,2,126.84,2,0.12,2,1.35,2,999999,9,2700,2,999999,9,200,2,999999,9,999999,9,999999,9,17.8,3,999999,9
8,15/04/1997,12:30:00,36,PM,F,7,pk 52,45.2467,-0.725,15,2,9.2,2,6.49,2,999999,9,1.61,2,123.46,2,0.09,2,1.17,2,999999,9,2400,2,999999,9,160,2,999999,9,999999,9,999999,9,999999,9,999999,9
8,15/04/1997,12:30:00,36,PM,S,1,pk 52,45.2467,-0.725,17,2,8,2,6.52,2,999999,9,1.24,2,121.12,2,0.12,2,1.16,2,999999,9,1400,2,999999,9,110,2,999999,9,999999,9,999999,9,24.92,3,999999,9
8,15/05/1997,06:15:00,36,BM,F,7,pk 52,45.2467,-0.725,16.1,2,5.4,2,5.56,2,999999,9,2.12,2,126.44,3,0.07,2,3.21,2,999999,9,8200,2,999999,9,470,2,999999,9,999999,9,999999,9,2.14,2,999999,9
8,15/05/1997,06:15:00,36,BM,S,1,pk 52,45.2467,-0.725,16,2,5.2,2,5.55,2,999999,9,2.34,2,129.65,3,0.08,2,3.52,2,999999,9,5100,2,999999,9,280,2,999999,9,999999,9,999999,9,3.92,2,999999,9
8,15/05/1997,12:00:00,36,PM,F,7,pk 52,45.2467,-0.725,16.5,2,9.95,2,5.89,2,999999,9,1.94,2,999999,9,0.08,2,2.85,2,999999,9,5700,2,999999,9,330,2,999999,9,999999,9,999999,9,3.56,2,999999,9
8,15/05/1997,12:00:00,36,PM,S,1,pk 52,45.2467,-0.725,19,2,8.5,2,6.05,2,999999,9,2.06,2,126.23,3,0.09,2,2.97,2,999999,9,1700,2,999999,9,100,2,999999,9,999999,9,999999,9,3.12,2,999999,9
8,11/06/1997,09:15:00,56,PM,F,7,pk 52,45.2467,-0.725,22.1,2,10.3,2,5.82,2,999999,9,1.23,2,130.89,2,0.15,2,3.12,2,999999,9,9500,2,999999,9,660,2,999999,9,999999,9,999999,9,6.8,2,999999,9
8,11/06/1997,09:15:00,56,PM,S,1,pk 52,45.2467,-0.725,23.1,2,9.5,2,5.91,2,999999,9,1.28,2,128.54,2,0.09,2,3.21,2,999999,9,3400,2,999999,9,260,2,999999,9,999999,9,999999,9,7.34,2,999999,9
8,11/06/1997,15:40:00,56,BM,F,7,pk 52,45.2467,-0.725,22.8,2,6,2,5.63,2,999999,9,1.54,2,135.26,2,0.21,2,3.26,2,999999,9,14800,2,999999,9,1020,2,999999,9,999999,9,999999,9,6.88,2,999999,9
8,11/06/1997,15:40:00,56,BM,S,1,pk 52,45.2467,-0.725,22.9,2,6.05,2,5.63,2,999999,9,1.63,2,130.09,2,0.17,2,3.47,2,999999,9,2900,2,999999,9,190,2,999999,9,999999,9,999999,9,6.39,2,999999,9
8,09/07/1997,08:07:00,71,PM,F,7,pk 52,45.2467,-0.725,20.9,2,6.85,2,5.42,2,999999,9,2.67,2,128.93,2,0.19,2,2.87,2,999999,9,5500,2,999999,9,410,2,999999,9,999999,9,999999,9,4.18,2,999999,9
8,09/07/1997,08:07:00,71,PM,S,1,pk 52,45.2467,-0.725,22.1,2,6.1,2,5.45,2,999999,9,2.54,2,125.69,2,0.17,2,2.85,2,999999,9,3300,2,999999,9,220,2,999999,9,999999,9,999999,9,0.01,4,999999,9
8,09/07/1997,14:55:00,71,BM,F,7,pk 52,45.2467,-0.725,20.9,2,2.65,2,5.24,2,999999,9,3.02,2,135.57,2,0.25,2,3.1,2,999999,9,10800,2,999999,9,790,2,999999,9,999999,9,999999,9,3.62,2,999999,9
8,09/07/1997,14:55:00,71,BM,S,1,pk 52,45.2467,-0.725,20.8,2,2.6,2,5.19,2,999999,9,999999,9,131.38,2,0.22,2,3.01,2,999999,9,5500,2,999999,9,450,2,999999,9,999999,9,999999,9,42.23,3,999999,9
8,23/07/1997,08:00:00,102,PM,F,7,pk 52,45.2467,-0.725,22.8,2,8.6,2,5.06,2,999999,9,11.12,2,142.12,2,0.16,2,3.99,2,108.2,2,31389.998,2,999999,9,2025.3,2,999999,9,999999,9,999999,9,75.52,3,999999,9
8,23/07/1997,08:00:00,102,PM,S,1,pk 52,45.2467,-0.725,25,2,7.55,2,5.49,2,999999,9,10.57,2,139.53,2,0.15,2,4.31,2,100.4,2,7370,2,999999,9,526.2,2,999999,9,999999,9,999999,9,999999,9,999999,9
8,23/07/1997,14:55:00,102,BM,F,7,pk 52,45.2467,-0.725,23.5,2,3.75,3,999999,9,999999,9,12.41,2,146.65,2,999999,9,4.28,2,130.7,2,18920,2,999999,9,1351.2,2,999999,9,999999,9,999999,9,999999,9,999999,9
8,23/07/1997,14:55:00,102,BM,S,1,pk 52,45.2467,-0.725,23.1,2,3.9,3,4.82,2,999999,9,12.63,2,142.11,2,0.18,2,4.59,2,133.8,2,3120,2,999999,9,260.4,2,999999,9,999999,9,999999,9,999999,9,999999,9
8,11/09/1997,05:40:00,39,BM,F,7,pk 52,45.2467,-0.725,22.4,2,4.6,2,5.57,2,999999,9,1.34,2,134.4,2,0.05,2,3.07,2,999999,9,4180,2,999999,9,288,2,999999,9,999999,9,999999,9,0.15,3,999999,9
8,11/09/1997,05:40:00,39,BM,S,1,pk 52,45.2467,-0.725,22.3,2,4.6,2,5.64,2,8.02,2,1.27,2,134.5,2,0.06,2,3.08,2,999999,9,3370,2,999999,9,240.4,2,999999,9,999999,9,999999,9,5.72,3,999999,9
8,11/09/1997,11:30:00,39,PM,F,7,pk 52,45.2467,-0.725,22.9,2,8.05,2,5.26,2,999999,9,1.52,2,126.7,2,0.1,2,3.09,2,999999,9,6420,2,999999,9,414.3,2,999999,9,999999,9,999999,9,6.94,3,999999,9
8,11/09/1997,11:30:00,39,PM,S,1,pk 52,45.2467,-0.725,24.9,2,7.55,2,5.29,2,999999,9,1.65,2,130.65,2,0.13,2,3.04,2,999999,9,3490,2,999999,9,224.9,2,999999,9,999999,9,999999,9,6.68,3,999999,9
8,07/10/1997,03:05:00,66,BM,F,7,pk 52,45.2467,-0.725,21,2,5.65,2,5.18,2,8.03,2,1.45,2,119.95,2,0.04,2,2.99,2,999999,9,10170,2,999999,9,782,2,999999,9,999999,9,999999,9,10.15,3,999999,9
